Periodo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir San Luis Potos� ",2.278196518,2.419329452,2.509771565,2.568414074,2.359823402,2.306094204,2.293587294,2.284104396,2.348986583,2.446575242,2.652547431,2.669252457,2.664651132,2.477868462,2.403741213,2.464550141
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Sinaloa ",0.388052411,0.387656832,0.375713405,0.374141707,0.347958005,0.36009194,0.442239266,0.40606899,0.382703808,0.38410862,0.352639776,0.356721905,0.378616738,0.462682789,0.491117403,0.500906835
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Sonora ",1.77578669,1.756157717,1.815562841,1.585782984,1.749621622,1.865102112,1.644657082,1.896763406,1.9845148,1.907644269,2.02328984,2.090927748,2.220035245,1.933110754,1.744427474,1.879413498
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Tabasco ",0.151748228,0.161262072,0.150397528,0.168040864,0.209988541,0.21019231,0.21202798,0.219518388,0.212507486,0.192908081,0.200820044,0.208092969,0.217061082,0.271256859,0.280511501,0.332158703
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Tamaulipas ",1.092797768,1.15861446,1.148668241,1.127866118,1.213847637,1.267636916,1.156864765,1.565936805,1.6971416,1.746184072,1.570840082,1.155725401,0.88826864,1.093836549,1.001881745,0.994808579
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Tlaxcala ",4.912994424,3.982397028,3.660060734,3.206444157,2.974625308,2.965408697,2.44472516,2.790012001,2.923218921,2.939202455,4.023076515,3.960966469,4.072107178,4.183366522,4.470473241,4.444433523
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Veracruz de Ignacio de la Llave ",0.983913066,1.031891071,1.513849032,1.634448184,1.880069846,1.819158664,1.666118438,1.612226911,1.686652123,1.710016406,1.686754913,3.877439099,3.718792325,4.103155953,3.702823656,3.461808669
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Yucat�n ",1.602858462,1.381406614,1.476957523,1.617312867,1.520475421,1.39569502,1.340527737,1.355725234,1.377548648,1.148320803,0.944045958,0.818304,0.80630901,0.778565558,0.797555627,0.765158939
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 313-314 Fabricaci�n de insumos textiles y acabado de textiles; Fabricaci�n de productos textiles, excepto prendas de vestir Zacatecas ",1.047817609,0.878745687,0.730794741,0.669883996,0.781037782,0.899226722,0.952927908,0.974252469,1.02552241,1.056589143,1.082904794,1.080550509,1.100818724,1.021748354,0.897115059,0.966983818
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Total nacional ",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Aguascalientes ",2.162884572,2.090984383,2.192454362,2.083801143,2.366303087,2.489527293,3.039396109,2.888553134,2.913392882,2.669909525,2.539471942,2.523148989,2.437602341,2.542593175,2.452256857,2.444722911
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Baja California ",2.406942153,3.009641423,3.03892845,3.225108468,3.087234174,2.995137028,3.263411765,3.082403051,2.555912569,2.322101859,2.259790047,2.432698302,2.202931866,2.772612225,2.582890213,2.53279701
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Baja California Sur ",0.028780448,0.022454349,0.023093076,0.027967886,0.035356037,0.036703355,0.037207512,0.042363434,0.045617649,0.044263535,0.042927643,0.042375918,0.045327983,0.050322902,0.050221222,0.050018321
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Campeche ",0.756659508,0.693852111,0.683764499,0.719688432,0.761700006,0.780767154,0.902651246,0.914328913,0.939795358,1.004143344,1.114895881,1.128192009,0.988856551,0.850599253,0.824242173,0.836577489
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Coahuila de Zaragoza ",7.403699939,7.138902751,6.571962064,6.740840842,7.993559631,8.158239157,8.375444593,5.226292922,5.356698455,5.479096031,5.288523859,5.190266765,4.718916398,4.75978402,4.744152939,4.932260969
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Colima ",0.07015801,0.072099247,0.076212568,0.076183984,0.072566828,0.067220546,0.072810263,0.084788471,0.085418299,0.088777276,0.090626672,0.080216341,0.074185398,0.080911333,0.092443597,0.083951149
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Chiapas ",0.380765904,0.372329734,0.366321067,0.376261185,0.400431391,0.391168134,0.353249415,0.384927681,0.399309175,0.37002789,0.382097935,0.417193028,0.405465429,0.494800759,0.531787561,0.480333132
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Chihuahua ",2.700349065,2.719685152,2.729642527,2.514419374,2.592819504,2.636832435,2.748919408,2.857921454,2.937210105,3.128632553,3.119207167,3.006863425,2.999908328,2.950627557,3.093358377,2.739673161
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Ciudad de M�xico ",9.183086588,9.19053746,9.438860639,10.0481265,9.617016721,9.65952608,8.997535738,10.27342711,11.38779076,11.69329303,11.37700982,11.38507926,11.0160162,10.66598484,11.03956929,11.13982194
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Durango ",2.682658944,2.905160247,2.80133759,2.451586055,1.543770317,2.846650781,3.12771158,2.368822405,2.20461583,2.984680025,3.232945205,3.100844721,3.305583875,3.766627396,4.036513851,4.092551717
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Guanajuato ",17.99920099,17.85189387,18.65028006,19.11739366,19.31073439,19.3025606,18.98724644,20.63196672,20.96032914,21.18249628,21.25659432,21.12449507,21.07238916,21.02963807,20.96754743,20.93718655
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Guerrero ",0.299282542,0.268143841,0.257851619,0.243482534,0.23690526,0.258676843,0.260476274,0.290270344,0.285303106,0.271073085,0.265768339,0.258244333,0.236073771,0.255941101,0.235664848,0.24589315
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Hidalgo ",2.658742444,2.401850895,2.281763238,2.128312892,2.161242505,2.229669345,2.272857772,2.457063131,2.538048067,2.422988803,2.631017282,2.82429748,3.049456908,3.230633346,3.702638317,3.773008796
"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Actividades secundarias > 31-33 Industrias manufactureras > 315-316 Fabricaci�n de prendas de vestir; Curtido y acabado de cuero y piel,  y fabricaci�n de productosde cuero, piel y materiales suced�neos Jalisco ",8.791430785,8.387134175,8.366185145,8.716934703,8.429596903,7.688083343,7.613678145,7.704227289,7.158239156,6.954481497,6.500694701,6.417390787,6.140283054,5.565386985,5.31233785,5.114895619
